Time (seconds),Node2,Node3,Node4,Node1
0,0,0,0,0
0.350102858,432.87733333333335,3612.241418764302,2903.318761384335,3595.972972972973
0.700205716,792.6491803278689,2083.9740932642485,2621.697965571205,1469.89010989011
1.050308574,1203.5703551912568,2353.6026785714284,3543.1336696090793,1076.8392857142858
1.400411432,1477.1173469387754,2890.8022813688212,3565.8419788664746,2998.4576271186443
1.7505142900000001,2670.379862700229,2527.1721470019343,3033.5553977272725,2522.977099236641
2.100617148,3512.4169427354473,2121.495283018868,85.11462450592886,2347.15
2.450720006,545.5643028846154,2786.755948334466,327.5674603174603,0
2.800822864,181.15899218071243,2650.9425403225805,253.3,2331.4856596558316
3.150925722,6.031932773109244,3200.9887640449438,0,22.71518987341772
3.5010285800000003,547.2675289312457,3550.3400735294117,0,835.7945205479452
3.8511314380000004,837.0463084316295,2635.7859030837003,0,1540.4031413612565
4.201234296,0,0,0,0
4.5513371540000005,0,0,0,0
4.901440012,0,145.3024054982818,0,0
5.251542870000001,0,0,0,0
5.601645728,0,0,0,0
5.951748586,0,1497.6971935007386,36.56896551724138,0
6.301851444,142.92404513888889,1508.6743869209809,165.84615384615384,446.7285983066792
6.651954302,0,1749.5576271186442,0,683.5580448065173
7.002057160000001,6.7886393659180975,1314.6757894736843,0,0
7.352160018,418.8147208121827,887.8767507002801,194.80597014925374,585.209240168003
7.702262876000001,10.795709908069458,63.33630195080577,0,1053.094717668488
8.052365734,26.432969852469533,1589.3971486761711,0,2064.048951048951
8.402468592,12.604651162790697,89.67636363636363,0,17.883248730964468
8.75257145,233.23290957064043,1554.5936507936508,0,42.7030303030303
9.102674308000001,59.4595041322314,0,0,0
9.452777166,0,0,0,0
9.802880024,0,0,0,0
10.152982882,0,0,0,0
10.503085740000001,0,0,0,0
10.853188598000001,0,0,0,0
11.203291456,0,0,0,0
11.553394314,0,0,0,0
11.903497172,0,0,0,0
12.253600030000001,0,0,0,0
12.603702888,0,0,0,0
12.953805746,0,0,0,0
13.303908604,0,0,0,0
13.654011462000001,0,0,0,0
