Time (seconds),Latency (ms)
0,0
1.5666666660000002,3.8281843565426183
3.1333333320000003,47.77542374808186
4.699999998000001,21.05589203831419
6.266666664000001,43.55449662483998
7.83333333,25.641081385496168
9.399999996000002,136.81439412965352
10.966666662000002,44.6096891664549
12.533333328000001,537.6997487219386
14.099999994000001,172.33888026126112
15.66666666,111.81673065189875
17.233333326,66.78902500511514
18.799999992000004,91.24175311538454
20.366666658000003,157.11444281265813
21.933333324000003,6.839860132992336
23.499999990000003,2.6810931064102546
25.066666656000002,3.5724070798479084
26.633333322000002,1.9686285076923087
28.199999988000002,1.995253672657252
29.766666654,2.0347750329949226
31.33333332,1.9831029707006356
32.899999986000005,1.9639678973042372
34.466666652,1.9768225501905963
36.033333318000004,1.9886830588235291
37.59999998400001,1.9453776666666653
39.16666665,5.52073793606138
40.73333331600001,2.1615275134099616
42.299999982,52.94212678880411
43.866666648000006,41.36699402182283
45.433333314,32.638946290076305
