Time (seconds),Node1,Node2,Node3,Node4
0,0,0,0,0
0.375217735,181.22810746139172,498.3772955188272,509.03777242832086,365.1213341501568
0.75043547,226.53513432673964,692.930999117086,485.0516993819602,434.41443406186545
1.1256532049999999,223.87001509936624,735.5729067550606,445.0749109713591,535.6889647020549
1.50087094,183.89322668876514,810.196245121516,471.72610324509316,644.9588530243647
1.876088675,247.85608814572691,703.5914760265796,543.6843223841752,623.6378992053774
2.2513064099999998,183.89322668876514,746.2333836645541,546.3494416115485,754.2287413466744
2.626524145,231.86537278148646,695.5961183444593,559.6750377484155,778.214814393035
3.00174188,303.82359192056845,860.8335104416107,615.6425415232571,850.1730335321171
3.376959615,263.84680350996734,695.5961183444593,599.6518261590168,815.5264835762628
3.75217735,215.87465741724603,783.5450528477818,631.6332568874976,860.8335104416107
4.127395085,186.55834591613853,788.8752913025287,727.5775490729403,903.4754180795852
4.5026128199999995,0,887.4847027153447,1004.7499487197747,1188.6431754085397
4.877830555,0,954.1126833996799,1095.3640024504705,1042.0616179030023
5.25304829,0,970.1033987639204,1004.7499487197747,1068.7128101767364
5.628266025,0,879.4893450332245,1076.7081678588568,1196.63853309066
6.00348376,0,866.1637488963574,964.7731603091736,1084.703525540977
6.378701495,0,812.8613643488893,1044.7267371303758,1151.331506225312
6.75391923,0,855.5032719868639,908.805656534332,1122.0151947242045
7.129136965,274.507280419461,831.5171989405031,786.2101720751552,994.089471810281
7.5043547,618.3076607506306,652.9542107064849,562.340156975789,866.1637488963574
7.879572435,631.6332568874976,703.5914760265796,533.0238454746815,916.8010142164522
8.25479017,655.6193299338582,850.1730335321171,642.2937337969912,876.8242258058511
8.630007905,668.9449260707253,690.2658798897126,596.9867069316433,860.8335104416107
9.005225639999999,690.2658798897126,732.9077875276871,535.6889647020549,919.4661334438256
9.380443375,668.9449260707253,700.9263567992062,604.9820646137636,820.8567220310096
9.75566111,636.9634953422444,791.540410529902,522.3633685651879,876.8242258058511
10.130878845,751.5636221193009,644.9588530243647,533.0238454746815,938.1219680354395
10.50609658,636.9634953422444,799.5357682120223,615.6425415232571,850.1730335321171
10.881314315,679.605402980219,716.9170721634466,549.014560838922,914.1358949890788
11.25653205,650.2890914791114,756.8938605740477,618.3076607506306,847.5079143047436
11.631749785,711.5868337086998,783.5450528477818,586.3262300221497,884.8195834879714
12.00696752,666.2798068433519,756.8938605740477,586.3262300221497,911.4707757617055
12.382185255,650.2890914791114,642.2937337969912,636.9634953422444,900.8102988522118
12.75740299,650.2890914791114,666.2798068433519,525.0284877925614,775.5496951656617
13.132620725,700.9263567992062,855.5032719868639,591.6564684768965,943.4522064901863
13.50783846,596.9867069316433,722.2473106181934,562.340156975789,919.4661334438256
13.883056195,679.605402980219,666.2798068433519,509.03777242832086,895.480060397465
14.25827393,604.9820646137636,746.2333836645541,602.3169453863901,916.8010142164522
14.633491665,567.6703954305358,695.5961183444593,650.2890914791114,890.1498219427182
