Time (seconds),Node3,Node4,Node1,Node2
0,0,0,0,0
0.375074627,0.945054945054945,0.9349871685201027,0.9333933393339334,0.9308556611927399
0.750149254,0.9386243386243386,0.9403508771929825,0.9365217391304348,0.9277210884353742
1.125223881,0.9460625674217907,0.9397590361445783,0.9477413640389726,0.9460966542750929
1.500298508,0.9549266247379455,0.9510961214165261,0.9359095193213949,0.9521410579345088
1.875373135,0.967391304347826,0.9582222222222222,0.9562383612662942,0.9372937293729373
2.250447762,0.9418103448275862,0.9507346585998271,0.9527777777777777,0.9550748752079867
2.625522389,0.9480381760339343,0.9547069271758437,0.9523809523809523,0.9493783303730018
3.000597016,0.9665226781857451,0.9659498207885304,0.9683098591549296,0.954136690647482
3.375671643,0.9541484716157205,0.968048359240069,0.968065693430657,0.9595782073813708
3.75074627,0.9598352214212152,0.970988213961922,0.9553903345724907,0.9527896995708155
4.125820897,0.966120218579235,0.9549071618037135,0.5706168831168831,0.9580731489741302
4.500895524,0.956081081081081,0.9607843137254902,0,0.9528888888888889
4.875970151,0.9660421545667447,0.9588910133843213,0,0.9635369188696444
5.251044778,0.9534090909090909,0.9656771799628943,0,0.9430379746835443
5.626119405,0.9631696428571429,0.9523809523809523,0,0.9497307001795332
6.001194032,0.9511059371362048,0.9545875810936052,0,0.9606986899563319
6.376268659,0.9539978094194962,0.9552919708029197,0,0.9625912408759124
6.751343286,0.9461883408071748,0.9417206290471786,0,0.9353369763205829
7.126417913,0.9312883435582822,0.9360210341805434,0.004878048780487805,0.9480401093892434
7.50149254,0.9465478841870824,0.9504504504504504,0.012244897959183673,0.9516562220232766
7.876567167,0.9409871244635193,0.950420954162769,0.008832188420019628,0.9392824287028518
8.251641794,0.9390495867768595,0.9256572982774252,0.10009532888465204,0.9378585086042065
8.626716421,0.9293598233995585,0.9396396396396396,0.1754051477597712,0.9207828518173345
9.001791048,0.9231613611416026,0.9132075471698113,0.17832512315270935,0.9103448275862069
9.376865675,0.9083526682134571,0.9109848484848485,0.17765042979942694,0.9301919720767888
9.751940302,0.9259259259259259,0.9158964879852126,0.1796116504854369,0.9260249554367201
10.127014929,0.9226519337016574,0.9212746016869728,0.1988689915174364,0.9156193895870736
10.502089556,0.9261363636363636,0.9301903898458749,0.2073288331726133,0.9208888888888889
10.877164183,0.9277777777777778,0.928377153218495,0.21499013806706113,0.9214801444043321
11.25223881,0.9261430246189918,0.9274809160305344,0.21212121212121213,0.9164396003633061
11.627313437,0.921311475409836,0.9199255121042831,0.24625468164794007,0.9261926192619262
12.002388064,0.9208791208791208,0.9072907290729073,0.25566037735849056,0.9335205992509363
12.377462691,0.9115646258503401,0.9154443485763589,0.35944299390774587,0.9341527655838455
12.752537318,0.9186991869918699,0.9242424242424242,0.30868761552680224,0.9302736098852604
13.127611945,0.9236725663716814,0.9262371615312792,0.3071090047393365,0.933996383363472
13.502686572,0.9274106175514626,0.9238721804511278,0.36363636363636365,0.9300635785649409
13.877761199,0.9227323628219485,0.9236641221374046,0.30977734753146174,0.9163602941176471
14.252835826,0.9210233592880979,0.9399260628465804,0.34831460674157305,0.9274047186932849
14.627910453,0.9360730593607306,0.9158186864014801,0.34543761638733705,0.9355992844364938
