Time (seconds),Node2,Node3,Node4,Node1
0,0,0,0,0
0.375049846,301.293284626492,226.63654153320195,615.918130519643,183.97554547989336
0.750099692,298.62697237316024,343.9542806798006,661.2454388262834,298.62697237316024
1.125149538,317.29115814648276,781.2294902262138,693.2411858662648,293.29434786649665
1.500199384,405.27946250643174,751.9000554395641,682.5759368529376,274.63016209317414
1.87524923,471.9372688397264,719.9043083995826,725.2369329062462,370.6174032131185
2.250299076,498.6003913730443,754.5663676928959,754.5663676928959,333.2890316664735
2.625348922,503.93301587970785,743.9011186795688,674.5770000929423,335.9553439198052
3.000398768,511.93195263970324,799.8936759995363,677.243312346274,327.9564071598099
3.375448614,511.93195263970324,831.8894230395177,613.2518182663111,301.293284626492
3.75049846,498.6003913730443,722.5706206529145,733.2358696662416,370.6174032131185
4.125548306000001,591.9213202396569,762.5653044528913,751.9000554395641,253.29966406651982
4.500598152,549.2603241863483,922.5440396527986,919.8777273994667,0
4.875647998,677.243312346274,975.8702847194343,999.8670949994204,0
5.250697844,679.9096245996059,935.8756009194575,927.876664159462,0
5.625747690000001,599.9202569996522,941.2082254261211,941.2082254261211,0
6.000797536,591.9213202396569,842.5546720528449,946.5408499327846,0
6.375847382,578.589758972998,855.8862333195038,1002.5334072527521,0
6.750897228,535.9287629196893,802.559988252868,917.211415146135,0
7.125947074000001,519.9308893996986,831.8894230395177,818.5578617728588,122.65036365326223
7.50099692,458.6057075730675,805.2263005061999,682.5759368529376,493.2677668663807
7.876046766,463.938332079731,719.9043083995826,669.2443755862787,487.93514235971713
8.251096612000001,485.26883010638534,754.5663676928959,589.255007986325,517.2645771463668
8.626146458000001,450.6067708130721,722.5706206529145,671.9106878396104,565.2581977063389
9.001196304,418.61102377309066,741.234806426237,637.2486285462973,581.2560712263297
9.37624615,461.2720198263993,690.574873612933,655.9128143196198,575.9234467196661
9.751295996,487.93514235971713,754.5663676928959,727.903245159578,559.9255731996755
10.126345842000001,471.9372688397264,759.8989921995595,605.2528815063158,519.9308893996986
10.501395688,527.9298261596939,855.8862333195038,687.9085613596012,530.5961384130258
10.876445534,506.59932813303965,653.246502066288,722.5706206529145,581.2560712263297
11.251495380000001,519.9308893996986,711.9053716395873,618.5844427729747,583.9223834796614
11.626545226000001,450.6067708130721,842.5546720528449,677.243312346274,562.5918854530072
12.001595072,447.9404585597403,807.8926127595316,586.5886957329933,605.2528815063158
12.376644918,535.9287629196893,687.9085613596012,706.5727471329237,482.60251785305354
12.751694764,477.26989334639,770.5642412128866,629.2496917863019,543.9276996796847
13.126744610000001,479.9362055997218,717.2379961462509,623.9170672796383,589.255007986325
13.501794456,479.9362055997218,775.8968657195502,637.2486285462973,538.5950751730211
13.876844302,498.6003913730443,759.8989921995595,690.574873612933,599.9202569996522
14.251894148000002,495.9340791197125,727.903245159578,733.2358696662416,519.9308893996986
14.626943994000001,453.2730830664039,767.8979289595549,621.2507550263065,557.2592609463436
