Time (seconds),Node1,Node2,Node3,Node4
0,0,0,0,0
0.300432775,3563.574421168688,3602.296394019349,3579.1210898082745,3552.024309392265
0.60086555,3567.0408602150537,3583.246561886051,3573.6577736890526,3541.9675977653633
0.901298325,3566.614967462039,3296.262923351159,3573.9929364278505,3513.3065774804904
1.2017311,3517.1328828828828,3344.6969964664313,3559.4895437262358,3470.4375715922106
1.502163875,3456.018450184502,3230.883888388839,3521.715852442672,3461.0066577896137
1.80259665,3485.5286783042393,3397.0553662691655,3515.2278203723986,3295.261290322581
2.103029425,3503,3264.6955848179705,3386.1537708129285,3319.2618357487922
2.4034622,3270.3255813953488,3390.9220657276996,3272.2466870540266,3485.2098901098902
2.703894975,3244.0805439330543,3512.965104685942,3372.750265674814,3387.4753309265943
3.00432775,3285.4324324324325,3502.6012773722628,3426.5824175824177,3470.304203539823
3.304760525,95.62413793103448,3468.890829694323,3428.503155996393,3439.3283582089553
3.6051933,41.96078431372549,3417.878292461399,3341.678675754625,3341.38731596829
3.905626075,0,3353.3021645021645,3318.1018418201515,3159.873653281097
4.20605885,22.148367952522253,3405.2808320950967,3359.3350676378773,3164.0601357904948
4.506491625,104.88056206088993,3426.034065102195,3266.04662004662,3139.063829787234
4.8069244,0,3417.977922077922,3330.4373259052923,3316.5575221238937
5.107357175,144.45544554455446,3354.5357833655708,3338.326612903226,3209.9152215799613
5.40778995,133.3740234375,3290.4896142433236,3384.538144329897,3291.0092105263157
5.708222725,329.3944396177237,3276.2544769085766,3388,3389
6.0086555,581.1556671449067,3399.9123711340208,3388,3389
6.309088275,877.6382113821138,3358.6232616940583,3388,3389
6.60952105,1051.3024815560027,3099.879518072289,3388,3257.9819587628867
6.909953825,1266.048076923077,2544.280612244898,0,3336.121985815603
7.2103866,1291.6938637896155,3387.287356321839,0,3389
7.510819375,1334.3074656188605,2299.896875,2758.472972972973,3283.9147286821703
7.81125215,1451.468834688347,2999.794117647059,3386.747572815534,3389
8.111684924999999,1329.390041493776,1112.2237762237762,3406.12,3393.040682414698
8.4121177,1449.717026378897,3333.6770833333335,0,3393.090909090909
8.712550475,1460.3555555555556,3384,0,0
