Time (seconds),Node1,Node2,Node3,Node4
0,0,0,0,0
0.350287198,0,0,0,0
0.700574396,0,0,0,0
1.0508615940000001,0,0,0,0
1.401148792,0,0,0,0
1.75143599,0,0,0,0
2.1017231880000002,0,0,0,0
2.452010386,0,0,0,0
2.802297584,0,0,0,0
3.1525847820000004,0,0,0,0
3.50287198,0,0,0,0
3.8531591780000003,0,0,0,0
4.2034463760000005,0,0,0,0
4.553733574000001,1,0,0,0
4.904020772,0,0,0,0
5.25430797,0,0,0,0
5.604595168,0,0,0,0
5.9548823660000005,0,0,0,0
6.305169564000001,0,0,0,0
6.655456762,0,0,0,0
7.00574396,0,0,0,0
7.356031158,0,0,0,0
7.706318356000001,0,0,0,0
8.056605554,0,0,0,0
8.406892752000001,0,0,0,0
8.757179950000001,0,0,0,0
9.107467148000001,0,0,0,0
9.457754346,0,0,0,0
9.808041544,0,0,0,0
10.158328742,0,0,0,0
10.50861594,0,0,0,0
10.858903138,0,0,0,0
11.209190336,0,0,0,0
11.559477534,0,0,0,0
11.909764732000001,0,0,0,0
12.260051930000001,0,0,0,0
12.610339128000001,0,0,0,0
12.960626326000002,0,0,0,0
13.310913524,0,0,0,0
13.661200722,0,0,0,0
