Time (seconds),Node1,Node2,Node3,Node4
0,0,0,0,0
0.200021279,879.9063823604488,1014.8920205634722,944.8994674211638,1079.8851056241872
0.400042558,884.9058504420423,934.9005312579768,889.9053185236357,1024.8909567266592
0.600063837,809.9138292181403,1099.8829779505609,834.9111696261076,959.8978716659441
0.800085116,769.9180845653926,964.8973397475376,854.9090419524815,1049.8882971346263
1.000106395,749.9202122390188,799.9148930549534,814.9132972997338,919.9021270131965
1.200127674,754.9196803206123,814.9132972997338,724.9228718310516,914.902658931603
1.400148953,709.9244675862711,794.91542497336,744.9207441574254,844.9101057892946
1.600170232,629.9329782807758,679.9276590967104,684.9271271783039,909.9031908500095
1.800191511,574.9388293832478,749.9202122390188,779.9170207285796,694.9260633414908
2.00021279,654.9303186887431,789.9159568917665,654.9303186887431,714.9239356678646
2.200234069,0,649.9308506071496,734.9218079942385,774.9175526469861
2.400255348,0,619.9340421175889,724.9228718310516,884.9058504420423
2.600276627,0,779.9170207285796,739.9212760758319,799.9148930549534
2.800297906,0,629.9329782807758,719.9234037494581,764.9186164837993
3.000319185,0,544.9420208936871,639.9319144439628,754.9196803206123
3.200340464,0,619.9340421175889,579.9382974648412,649.9308506071496
3.400361743,0,619.9340421175889,654.9303186887431,639.9319144439628
3.600383022,0,619.9340421175889,654.9303186887431,669.9287229335235
3.800404301,0,539.9425528120936,649.9308506071496,664.9292548519301
4.00042558,0,504.94627624093937,569.9393613016543,674.9281910151169
4.2004468589999995,0,539.9425528120936,489.947871996159,634.9324463623693
4.400468138,4.999468081593459,399.9574465274767,389.9585103642898,554.9409570568739
4.600489417,109.9882977950561,474.9494677513786,449.9521273434113,549.9414889752804
4.800510696,59.993616979121505,434.9537230986309,449.9521273434113,624.9335101991824
5.0005319749999995,94.98989355027572,404.95691460907017,469.94999966978514,454.95159542500477
5.200553254,69.99255314230842,449.9521273434113,449.9521273434113,514.9452124041263
5.400574533,89.99042546868226,394.95797844588327,359.96170187472904,509.9457443225328
5.600595812,119.98723395824301,394.95797844588327,334.9643614667618,579.9382974648412
5.8006170909999994,89.99042546868226,509.9457443225328,359.96170187472904,499.9468081593459
