Time (seconds),Node2,Node3,Node4,Node1
1,1,1.0002195871761088,1.0002171552660153,1.0001956181533647
2,0.7906683480453972,0.7321036451471234,0.8384364820846906,0.6913145539906104
3,0.6935687263556116,0.5994729907773386,0.7294245385450597,0.6030907668231612
4,0.6061370323665406,0.47650417215634605,0.6282301845819761,0.5152582159624414
5,0.5245901639344263,0.35375494071146246,0.5294245385450597,0.42390453834115804
6,0.44388398486759145,0.2551602986385595,0.43800217155266014,0.3386150234741784
7,0.3629676334594367,0.1741326306543698,0.35852334419109666,0.2683881064162754
8,0.2978142076502732,0.12077294685990338,0.29120521172638436,0.20598591549295775
9,0.23938629676334594,0.08498023715415019,0.23474484256243214,0.15786384976525822
10,0.18936527952921395,0.06038647342995169,0.18805646036916396,0.12226134585289515
11,0.1427070197562001,0.04655248133509003,0.14484256243213897,0.09330985915492958
12,0.10865910046237916,0.03491436100131752,0.11292073832790445,0.06885758998435054
13,0.0832282471626734,0.02766798418972332,0.08512486427795873,0.05575117370892019
14,0.06620428751576292,0.023495827843653932,0.06340933767643865,0.04362284820031299
15,0.05527532576712905,0.021080368906455864,0.053203040173724216,0.0357981220657277
16,0.0416141235813367,0.018884497145366712,0.04408251900108578,0.0297339593114241
17,0.03572929802437999,0.017347386912604304,0.03930510314875136,0.025821596244131457
18,0.029634300126103404,0.016029863855950812,0.033876221498371335,0.023082942097026604
19,0.02564102564102564,0.014053579270970576,0.028664495114006514,0.02014866979655712
20,0.0237494745691467,0.01339481774264383,0.025407166123778503,0.018583724569640064
21,0.021437578814627996,0.012296881862099254,0.02280130293159609,0.016823161189358372
22,0.0201765447667087,0.011418533157663592,0.021064060803474484,0.015453834115805946
23,0.019966372425388818,0.011198945981554678,0.019543973941368076,0.01486697965571205
24,0.018495166036149643,0.010759771629336846,0.018675352877307275,0.013302034428794992
25,0.01744430432955023,0.010320597277119016,0.01758957654723127,0.012715179968701095
26,0.016813787305590584,0.009881422924901186,0.016720955483170468,0.011150234741784037
27,0.016183270281630937,0.00922266139657444,0.01498371335504886,0.009976525821596244
28,0.015342580916351408,0.00922266139657444,0.014115092290988056,0.009389671361502348
29,0.014081546868432115,0.00922266139657444,0.013680781758957655,0.008215962441314555
30,0.013240857503152586,0.008563899868247694,0.013029315960912053,0.007629107981220657
31,0.012610340479192938,0.008124725516029864,0.01259500542888165,0.007237871674491393
32,0.012189995796553174,0.007685551163812033,0.011726384364820847,0.007237871674491393
33,0.011769651113913409,0.007465963987703118,0.010857763300760043,0.007237871674491393
34,0.011559478772593527,0.007246376811594203,0.01020629750271444,0.007237871674491393
35,0.011139134089953762,0.007246376811594203,0.01020629750271444,0.007042253521126761
36,0.01092896174863388,0.007026789635485288,0.009771986970684038,0.006651017214397496
37,0.010508617065994116,0.006807202459376372,0.009554831704668839,0.006651017214397496
38,0.010298444724674232,0.006587615283267457,0.009554831704668839,0.006259780907668232
39,0.009457755359394703,0.006368028107158542,0.009120521172638436,0.006064162754303599
40,0.009247583018074821,0.006368028107158542,0.009120521172638436,0.005672926447574335
41,0.009247583018074821,0.006368028107158542,0.008469055374592834,0.005672926447574335
42,0.009247583018074821,0.006368028107158542,0.008469055374592834,0.00528169014084507
43,0.008827238335435058,0.006148440931049627,0.008251900108577633,0.00528169014084507
44,0.008617065994115174,0.006148440931049627,0.008034744842562433,0.00528169014084507
45,0.00819672131147541,0.005928853754940711,0.008034744842562433,0.00528169014084507
46,0.007986548970155528,0.005928853754940711,0.008034744842562433,0.00528169014084507
47,0.007566204287515763,0.005709266578831796,0.00760043431053203,0.005086071987480438
48,0.007145859604875998,0.005709266578831796,0.006948968512486428,0.004890453834115806
49,0.0069356872635561164,0.005709266578831796,0.006948968512486428,0.004694835680751174
50,0.0069356872635561164,0.005709266578831796,0.006948968512486428,0.004499217527386541
51,0.006725514922236234,0.005709266578831796,0.006297502714440825,0.004107981220657277
52,0.006515342580916352,0.005489679402722881,0.006080347448425625,0.004107981220657277
53,0.006305170239596469,0.005270092226613966,0.005863192182410423,0.003912363067292645
54,0.006305170239596469,0.005270092226613966,0.005863192182410423,0.003912363067292645
55,0.0058848255569567045,0.005270092226613966,0.005646036916395223,0.003912363067292645
56,0.0058848255569567045,0.005270092226613966,0.005646036916395223,0.003912363067292645
57,0.0058848255569567045,0.005270092226613966,0.0054288816503800215,0.003912363067292645
58,0.005674653215636823,0.005270092226613966,0.005211726384364821,0.003912363067292645
59,0.005674653215636823,0.005270092226613966,0.005211726384364821,0.003912363067292645
60,0.005674653215636823,0.005270092226613966,0.005211726384364821,0.003912363067292645
